delivery_date,hour_ending,repeated_hour_flag,settlement_point,settlement_point_price
5/13/2026,11:00,N,HB_HUBAVG,11.13
5/13/2026,11:00,N,HB_NORTH,9.92
5/13/2026,11:00,N,HB_PAN,10.07
5/13/2026,11:00,N,HB_SOUTH,12.81
5/13/2026,11:00,N,HB_WEST,10.19
5/13/2026,11:00,N,LZ_AEN,12.66
5/13/2026,11:00,N,LZ_CPS,12.47
5/13/2026,11:00,N,LZ_HOUSTON,12.13
5/13/2026,11:00,N,LZ_LCRA,12.53
5/13/2026,11:00,N,LZ_NORTH,10.07
5/13/2026,11:00,N,LZ_RAYBN,10.1
5/13/2026,11:00,N,LZ_SOUTH,15.04
5/13/2026,11:00,N,LZ_WEST,10.43
5/13/2026,12:00,N,HB_BUSAVG,13.67
5/13/2026,12:00,N,HB_HOUSTON,14.85
5/13/2026,12:00,N,HB_HUBAVG,14.1
5/13/2026,12:00,N,HB_NORTH,12.53
5/13/2026,12:00,N,HB_PAN,12.83
5/13/2026,12:00,N,HB_SOUTH,15.95
5/13/2026,12:00,N,HB_WEST,13.07
5/13/2026,12:00,N,LZ_AEN,15.88
5/13/2026,12:00,N,LZ_CPS,15.4
5/13/2026,12:00,N,LZ_HOUSTON,15.68
5/13/2026,12:00,N,LZ_LCRA,15.63
5/13/2026,12:00,N,LZ_NORTH,12.74
5/13/2026,12:00,N,LZ_RAYBN,12.84
5/13/2026,12:00,N,LZ_SOUTH,19.17
5/13/2026,12:00,N,LZ_WEST,13.56
5/13/2026,13:00,N,HB_BUSAVG,14.93
5/13/2026,13:00,N,HB_HOUSTON,16.74
5/13/2026,13:00,N,HB_HUBAVG,15.57
5/13/2026,13:00,N,HB_NORTH,13.23
5/13/2026,13:00,N,HB_PAN,13.62
5/13/2026,13:00,N,HB_SOUTH,18.35
5/13/2026,13:00,N,HB_WEST,13.94
5/13/2026,13:00,N,LZ_AEN,18.03
5/13/2026,13:00,N,LZ_CPS,17.41
5/13/2026,13:00,N,LZ_HOUSTON,17.82
5/13/2026,13:00,N,LZ_LCRA,17.64
5/13/2026,13:00,N,LZ_NORTH,13.56
5/13/2026,13:00,N,LZ_RAYBN,14.58
5/13/2026,13:00,N,LZ_SOUTH,22.68
5/13/2026,13:00,N,LZ_WEST,14.36
5/13/2026,14:00,N,HB_BUSAVG,18.28
5/13/2026,14:00,N,HB_HOUSTON,21.73
5/13/2026,14:00,N,HB_HUBAVG,19.3
5/13/2026,14:00,N,HB_NORTH,15.11
5/13/2026,14:00,N,HB_PAN,14.66
5/13/2026,14:00,N,HB_SOUTH,25.3
5/13/2026,14:00,N,HB_WEST,15.07
5/13/2026,14:00,N,LZ_AEN,26.76
5/13/2026,14:00,N,LZ_CPS,25.5
5/13/2026,14:00,N,LZ_HOUSTON,23.89
5/13/2026,14:00,N,LZ_LCRA,25.4
5/13/2026,14:00,N,LZ_NORTH,15.72
5/13/2026,14:00,N,LZ_RAYBN,17.37
5/13/2026,14:00,N,LZ_SOUTH,32.03
5/13/2026,14:00,N,LZ_WEST,15.81
5/13/2026,15:00,N,HB_BUSAVG,21.84
5/13/2026,15:00,N,HB_HOUSTON,27.29
5/13/2026,15:00,N,HB_HUBAVG,23.33
5/13/2026,15:00,N,HB_NORTH,16.86
5/13/2026,15:00,N,HB_PAN,15.42
5/13/2026,15:00,N,HB_SOUTH,33.45
5/13/2026,15:00,N,HB_WEST,15.74
5/13/2026,15:00,N,LZ_AEN,34.8
5/13/2026,15:00,N,LZ_CPS,32.89
5/13/2026,15:00,N,LZ_HOUSTON,30.02
5/13/2026,15:00,N,LZ_LCRA,32.99
5/13/2026,15:00,N,LZ_NORTH,17.71
5/13/2026,15:00,N,LZ_RAYBN,19.88
5/13/2026,15:00,N,LZ_SOUTH,39.55
5/13/2026,15:00,N,LZ_WEST,16.62
5/13/2026,16:00,N,HB_BUSAVG,20.91
5/13/2026,16:00,N,HB_HOUSTON,27.08
5/13/2026,16:00,N,HB_HUBAVG,22.74
5/13/2026,16:00,N,HB_NORTH,14.93
5/13/2026,16:00,N,HB_PAN,13.8
5/13/2026,16:00,N,HB_SOUTH,34.76
5/13/2026,16:00,N,HB_WEST,14.21
5/13/2026,16:00,N,LZ_AEN,37.87
5/13/2026,16:00,N,LZ_CPS,35.62
5/13/2026,16:00,N,LZ_HOUSTON,30.96
5/13/2026,16:00,N,LZ_LCRA,35.66
5/13/2026,16:00,N,LZ_NORTH,16.17
5/13/2026,16:00,N,LZ_RAYBN,18.52
5/13/2026,16:00,N,LZ_SOUTH,39.78
5/13/2026,16:00,N,LZ_WEST,15.82
5/13/2026,17:00,N,HB_BUSAVG,21.48
5/13/2026,17:00,N,HB_HOUSTON,26.75
5/13/2026,17:00,N,HB_HUBAVG,22.71
5/13/2026,17:00,N,HB_NORTH,16.05
5/13/2026,17:00,N,HB_PAN,11.68
5/13/2026,17:00,N,HB_SOUTH,36.25
5/13/2026,17:00,N,HB_WEST,11.78
5/13/2026,17:00,N,LZ_AEN,39.74
5/13/2026,17:00,N,LZ_CPS,37.06
5/13/2026,17:00,N,LZ_HOUSTON,30.08
5/13/2026,17:00,N,LZ_LCRA,37.11
5/13/2026,17:00,N,LZ_NORTH,18.17
5/13/2026,17:00,N,LZ_RAYBN,20.3
5/13/2026,17:00,N,LZ_SOUTH,41.86
5/13/2026,17:00,N,LZ_WEST,12.97
5/13/2026,18:00,N,HB_BUSAVG,21.82
5/13/2026,18:00,N,HB_HOUSTON,27.04
5/13/2026,18:00,N,HB_HUBAVG,23.02
5/13/2026,18:00,N,HB_NORTH,16.66
5/13/2026,18:00,N,HB_PAN,12.26
5/13/2026,18:00,N,HB_SOUTH,35.63
5/13/2026,18:00,N,HB_WEST,12.76
5/13/2026,18:00,N,LZ_AEN,40.14
5/13/2026,18:00,N,LZ_CPS,37.61
5/13/2026,18:00,N,LZ_HOUSTON,29.54
5/13/2026,18:00,N,LZ_LCRA,37.54
5/13/2026,18:00,N,LZ_NORTH,19.44
5/13/2026,18:00,N,LZ_RAYBN,20.29
5/13/2026,18:00,N,LZ_SOUTH,39.05
5/13/2026,18:00,N,LZ_WEST,14.52
5/13/2026,19:00,N,HB_BUSAVG,27.9
5/13/2026,19:00,N,HB_HOUSTON,31.53
5/13/2026,19:00,N,HB_HUBAVG,28.29
5/13/2026,19:00,N,HB_NORTH,23.98
5/13/2026,19:00,N,HB_PAN,15.39
5/13/2026,19:00,N,HB_SOUTH,40.9
5/13/2026,19:00,N,HB_WEST,16.76
5/13/2026,19:00,N,LZ_AEN,43.35
5/13/2026,19:00,N,LZ_CPS,41.85
5/13/2026,19:00,N,LZ_HOUSTON,32.28
5/13/2026,19:00,N,LZ_LCRA,42.02
5/13/2026,19:00,N,LZ_NORTH,29.22
5/13/2026,19:00,N,LZ_RAYBN,27.97
5/13/2026,19:00,N,LZ_SOUTH,44.35
5/13/2026,19:00,N,LZ_WEST,18.76
5/13/2026,20:00,N,HB_BUSAVG,58.91
5/13/2026,20:00,N,HB_HOUSTON,60.04
5/13/2026,20:00,N,HB_HUBAVG,59.08
5/13/2026,20:00,N,HB_NORTH,57.24
5/13/2026,20:00,N,HB_PAN,52.84
5/13/2026,20:00,N,HB_SOUTH,64.56
5/13/2026,20:00,N,HB_WEST,54.48
5/13/2026,20:00,N,LZ_AEN,62.47
5/13/2026,20:00,N,LZ_CPS,62.83
5/13/2026,20:00,N,LZ_HOUSTON,60.07
5/13/2026,20:00,N,LZ_LCRA,62.41
5/13/2026,20:00,N,LZ_NORTH,60.94
5/13/2026,20:00,N,LZ_RAYBN,60.63
5/13/2026,20:00,N,LZ_SOUTH,65.59
5/13/2026,20:00,N,LZ_WEST,56.02
5/13/2026,21:00,N,HB_BUSAVG,46.17
5/13/2026,21:00,N,HB_HOUSTON,46.91
5/13/2026,21:00,N,HB_HUBAVG,46.4
5/13/2026,21:00,N,HB_NORTH,45
5/13/2026,21:00,N,HB_PAN,40.61
5/13/2026,21:00,N,HB_SOUTH,49.59
5/13/2026,21:00,N,HB_WEST,44.11
5/13/2026,21:00,N,LZ_AEN,46.93
5/13/2026,21:00,N,LZ_CPS,47.44
5/13/2026,21:00,N,LZ_HOUSTON,46.92
5/13/2026,21:00,N,LZ_LCRA,47.01
5/13/2026,21:00,N,LZ_NORTH,48.1
5/13/2026,21:00,N,LZ_RAYBN,47.64
5/13/2026,21:00,N,LZ_SOUTH,51.91
5/13/2026,21:00,N,LZ_WEST,48.5
5/13/2026,22:00,N,HB_BUSAVG,37.46
5/13/2026,22:00,N,HB_HOUSTON,37.87
5/13/2026,22:00,N,HB_HUBAVG,36.64
5/13/2026,22:00,N,HB_NORTH,38.12
5/13/2026,22:00,N,HB_PAN,28.99
5/13/2026,22:00,N,HB_SOUTH,38.74
5/13/2026,22:00,N,HB_WEST,31.8
5/13/2026,22:00,N,LZ_AEN,37.33
5/13/2026,22:00,N,LZ_CPS,37.91
5/13/2026,22:00,N,LZ_HOUSTON,37.86
5/13/2026,22:00,N,LZ_LCRA,37.4
5/13/2026,22:00,N,LZ_NORTH,40.93
5/13/2026,22:00,N,LZ_RAYBN,40.72
5/13/2026,22:00,N,LZ_SOUTH,39.88
5/13/2026,22:00,N,LZ_WEST,37.7
5/13/2026,23:00,N,HB_BUSAVG,22.4
5/13/2026,23:00,N,HB_HOUSTON,24.72
5/13/2026,23:00,N,HB_HUBAVG,21.76
5/13/2026,23:00,N,HB_NORTH,22.2
5/13/2026,23:00,N,HB_PAN,9.6
5/13/2026,23:00,N,HB_SOUTH,25.85
5/13/2026,23:00,N,HB_WEST,14.26
5/13/2026,23:00,N,LZ_AEN,24.89
5/13/2026,23:00,N,LZ_CPS,25.4
5/13/2026,23:00,N,LZ_HOUSTON,24.74
5/13/2026,23:00,N,LZ_LCRA,24.52
5/13/2026,23:00,N,LZ_NORTH,23.25
5/13/2026,23:00,N,LZ_RAYBN,23.01
5/13/2026,23:00,N,LZ_SOUTH,26.44
5/13/2026,23:00,N,LZ_WEST,20.48
5/13/2026,24:00:00,N,HB_BUSAVG,18.09
5/13/2026,24:00:00,N,HB_HOUSTON,21.19
5/13/2026,24:00:00,N,HB_HUBAVG,17.26
5/13/2026,24:00:00,N,HB_NORTH,18
5/13/2026,24:00:00,N,HB_PAN,5.89
5/13/2026,24:00:00,N,HB_SOUTH,21.83
5/13/2026,24:00:00,N,HB_WEST,8.04
5/13/2026,24:00:00,N,LZ_AEN,21.25
5/13/2026,24:00:00,N,LZ_CPS,21.2
5/13/2026,24:00:00,N,LZ_HOUSTON,21.2
5/13/2026,24:00:00,N,LZ_LCRA,20.62
5/13/2026,24:00:00,N,LZ_NORTH,18.35
5/13/2026,24:00:00,N,LZ_RAYBN,18.47
5/13/2026,24:00:00,N,LZ_SOUTH,22.29
5/13/2026,24:00:00,N,LZ_WEST,12.54
5/14/2026,1:00,N,HB_BUSAVG,21.13
5/14/2026,1:00,N,HB_HOUSTON,23.71
5/14/2026,1:00,N,HB_HUBAVG,20.48
5/14/2026,1:00,N,HB_NORTH,20.98
5/14/2026,1:00,N,HB_PAN,11.09
5/14/2026,1:00,N,HB_SOUTH,24.32
5/14/2026,1:00,N,HB_WEST,12.91
5/14/2026,1:00,N,LZ_AEN,24.1
5/14/2026,1:00,N,LZ_CPS,24.43
5/14/2026,1:00,N,LZ_HOUSTON,23.75
5/14/2026,1:00,N,LZ_LCRA,23.75
5/14/2026,1:00,N,LZ_NORTH,21.03
5/14/2026,1:00,N,LZ_RAYBN,20.95
5/14/2026,1:00,N,LZ_SOUTH,24.69
5/14/2026,1:00,N,LZ_WEST,17.57
5/14/2026,2:00,N,HB_BUSAVG,21.15
5/14/2026,2:00,N,HB_HOUSTON,23.83
5/14/2026,2:00,N,HB_HUBAVG,19.95
5/14/2026,2:00,N,HB_NORTH,21.5
5/14/2026,2:00,N,HB_PAN,7.98
5/14/2026,2:00,N,HB_SOUTH,24.95
5/14/2026,2:00,N,HB_WEST,9.52
5/14/2026,2:00,N,LZ_AEN,24.49
5/14/2026,2:00,N,LZ_CPS,25.06
5/14/2026,2:00,N,LZ_HOUSTON,23.87
5/14/2026,2:00,N,LZ_LCRA,24.2
5/14/2026,2:00,N,LZ_NORTH,21.55
5/14/2026,2:00,N,LZ_RAYBN,21.62
5/14/2026,2:00,N,LZ_SOUTH,25.62
5/14/2026,2:00,N,LZ_WEST,13.45
5/14/2026,3:00,N,HB_BUSAVG,19.83
5/14/2026,3:00,N,HB_HOUSTON,22.26
5/14/2026,3:00,N,HB_HUBAVG,18.88
5/14/2026,3:00,N,HB_NORTH,20.06
5/14/2026,3:00,N,HB_PAN,8.45
5/14/2026,3:00,N,HB_SOUTH,23.05
5/14/2026,3:00,N,HB_WEST,10.12
5/14/2026,3:00,N,LZ_AEN,22.93
5/14/2026,3:00,N,LZ_CPS,23.14
5/14/2026,3:00,N,LZ_HOUSTON,22.31
5/14/2026,3:00,N,LZ_LCRA,22.59
5/14/2026,3:00,N,LZ_NORTH,20.08
5/14/2026,3:00,N,LZ_RAYBN,20.05
5/14/2026,3:00,N,LZ_SOUTH,23.66
5/14/2026,3:00,N,LZ_WEST,14.5
5/14/2026,4:00,N,HB_BUSAVG,19.24
5/14/2026,4:00,N,HB_HOUSTON,21.83
5/14/2026,4:00,N,HB_HUBAVG,18.1
5/14/2026,4:00,N,HB_NORTH,19.45
5/14/2026,4:00,N,HB_PAN,6.4
5/14/2026,4:00,N,HB_SOUTH,23.46
5/14/2026,4:00,N,HB_WEST,7.64
5/14/2026,4:00,N,LZ_AEN,22.96
5/14/2026,4:00,N,LZ_CPS,23.51
5/14/2026,4:00,N,LZ_HOUSTON,21.89
5/14/2026,4:00,N,LZ_LCRA,22.73
5/14/2026,4:00,N,LZ_NORTH,19.54
5/14/2026,4:00,N,LZ_RAYBN,19.52
5/14/2026,4:00,N,LZ_SOUTH,24.91
5/14/2026,4:00,N,LZ_WEST,10.91
5/14/2026,5:00,N,HB_BUSAVG,19.53
5/14/2026,5:00,N,HB_HOUSTON,21.32
5/14/2026,5:00,N,HB_HUBAVG,18.48
5/14/2026,5:00,N,HB_NORTH,19.53
5/14/2026,5:00,N,HB_PAN,7.56
5/14/2026,5:00,N,HB_SOUTH,24.24
5/14/2026,5:00,N,HB_WEST,8.82
5/14/2026,5:00,N,LZ_AEN,23.15
5/14/2026,5:00,N,LZ_CPS,24.61
5/14/2026,5:00,N,LZ_HOUSTON,21.41
5/14/2026,5:00,N,LZ_LCRA,23.45
5/14/2026,5:00,N,LZ_NORTH,19.61
5/14/2026,5:00,N,LZ_RAYBN,19.61
5/14/2026,5:00,N,LZ_SOUTH,26.92
5/14/2026,5:00,N,LZ_WEST,12.07
5/14/2026,6:00,N,HB_BUSAVG,21.05
5/14/2026,6:00,N,HB_HOUSTON,22.9
5/14/2026,6:00,N,HB_HUBAVG,20.44
5/14/2026,6:00,N,HB_NORTH,20.52
5/14/2026,6:00,N,HB_PAN,12.06
5/14/2026,6:00,N,HB_SOUTH,25.75
5/14/2026,6:00,N,HB_WEST,12.6
5/14/2026,6:00,N,LZ_AEN,24.63
5/14/2026,6:00,N,LZ_CPS,26.19
5/14/2026,6:00,N,LZ_HOUSTON,22.99
5/14/2026,6:00,N,LZ_LCRA,24.93
5/14/2026,6:00,N,LZ_NORTH,20.67
5/14/2026,6:00,N,LZ_RAYBN,20.6
5/14/2026,6:00,N,LZ_SOUTH,28.02
5/14/2026,6:00,N,LZ_WEST,14.94
5/14/2026,7:00,N,HB_BUSAVG,21.58
5/14/2026,7:00,N,HB_HOUSTON,22.59
5/14/2026,7:00,N,HB_HUBAVG,21.04
5/14/2026,7:00,N,HB_NORTH,21.09
5/14/2026,7:00,N,HB_PAN,14.56
5/14/2026,7:00,N,HB_SOUTH,25.92
5/14/2026,7:00,N,HB_WEST,14.56
5/14/2026,7:00,N,LZ_AEN,24.57
5/14/2026,7:00,N,LZ_CPS,26.63
5/14/2026,7:00,N,LZ_HOUSTON,22.69
5/14/2026,7:00,N,LZ_LCRA,25.26
5/14/2026,7:00,N,LZ_NORTH,21.19
5/14/2026,7:00,N,LZ_RAYBN,21.16
5/14/2026,7:00,N,LZ_SOUTH,28.35
5/14/2026,7:00,N,LZ_WEST,15.34
5/14/2026,8:00,N,HB_BUSAVG,16.81
5/14/2026,8:00,N,HB_HOUSTON,18.25
5/14/2026,8:00,N,HB_HUBAVG,15.96
5/14/2026,8:00,N,HB_NORTH,16.74
5/14/2026,8:00,N,HB_PAN,8.39
5/14/2026,8:00,N,HB_SOUTH,20.87
5/14/2026,8:00,N,HB_WEST,7.97
5/14/2026,8:00,N,LZ_AEN,20.03
5/14/2026,8:00,N,LZ_CPS,21.31
5/14/2026,8:00,N,LZ_HOUSTON,18.33
5/14/2026,8:00,N,LZ_LCRA,20.49
5/14/2026,8:00,N,LZ_NORTH,16.86
5/14/2026,8:00,N,LZ_RAYBN,16.9
5/14/2026,8:00,N,LZ_SOUTH,22.68
5/14/2026,8:00,N,LZ_WEST,7.66
5/14/2026,9:00,N,HB_BUSAVG,9.88
5/14/2026,9:00,N,HB_HOUSTON,12.28
5/14/2026,9:00,N,HB_HUBAVG,8.66
5/14/2026,9:00,N,HB_NORTH,10.07
5/14/2026,9:00,N,HB_PAN,-1.91
5/14/2026,9:00,N,HB_SOUTH,14.54
5/14/2026,9:00,N,HB_WEST,-2.27
5/14/2026,9:00,N,LZ_AEN,14.79
5/14/2026,9:00,N,LZ_CPS,14.97
5/14/2026,9:00,N,LZ_HOUSTON,12.51
5/14/2026,9:00,N,LZ_LCRA,14.85
5/14/2026,9:00,N,LZ_NORTH,10.02
5/14/2026,9:00,N,LZ_RAYBN,10.19
5/14/2026,9:00,N,LZ_SOUTH,14.64
5/14/2026,9:00,N,LZ_WEST,-2.56
5/14/2026,10:00,N,HB_BUSAVG,6.63
5/14/2026,10:00,N,HB_HOUSTON,13.03
5/14/2026,10:00,N,HB_HUBAVG,6.41
5/14/2026,10:00,N,HB_NORTH,5.02
5/14/2026,10:00,N,HB_PAN,-4.59
5/14/2026,10:00,N,HB_SOUTH,12.75
5/14/2026,10:00,N,HB_WEST,-5.17
5/14/2026,10:00,N,LZ_AEN,13.59
5/14/2026,10:00,N,LZ_CPS,13.11
5/14/2026,10:00,N,LZ_HOUSTON,13.33
5/14/2026,10:00,N,LZ_LCRA,13.36
5/14/2026,10:00,N,LZ_NORTH,5.13
5/14/2026,10:00,N,LZ_RAYBN,5.18
5/14/2026,10:00,N,LZ_SOUTH,12.87
5/14/2026,10:00,N,LZ_WEST,-5.79
5/14/2026,11:00,N,HB_BUSAVG,9.88
5/14/2026,11:00,N,HB_HOUSTON,16.35
5/14/2026,11:00,N,HB_HUBAVG,9.24
5/14/2026,11:00,N,HB_NORTH,8.51
5/14/2026,11:00,N,HB_PAN,-4.61
5/14/2026,11:00,N,HB_SOUTH,17.06
5/14/2026,11:00,N,HB_WEST,-4.97
5/14/2026,11:00,N,LZ_AEN,18.19
5/14/2026,11:00,N,LZ_CPS,17.58
5/14/2026,11:00,N,LZ_HOUSTON,16.86
5/14/2026,11:00,N,LZ_LCRA,17.69
5/14/2026,11:00,N,LZ_NORTH,8.75
5/14/2026,11:00,N,LZ_RAYBN,9.03
5/14/2026,11:00,N,LZ_SOUTH,17.96
5/14/2026,11:00,N,LZ_WEST,-5.37
5/14/2026,12:00,N,HB_BUSAVG,12.81
5/14/2026,12:00,N,HB_HOUSTON,18.54
5/14/2026,12:00,N,HB_HUBAVG,11.58
5/14/2026,12:00,N,HB_NORTH,12.08
5/14/2026,12:00,N,HB_PAN,-4.81
5/14/2026,12:00,N,HB_SOUTH,20.56
5/14/2026,12:00,N,HB_WEST,-4.87
5/14/2026,12:00,N,LZ_AEN,21.87
5/14/2026,12:00,N,LZ_CPS,21.19
5/14/2026,12:00,N,LZ_HOUSTON,20.18
5/14/2026,12:00,N,LZ_LCRA,20.9
5/14/2026,12:00,N,LZ_NORTH,12.61
5/14/2026,12:00,N,LZ_RAYBN,13.72
5/14/2026,12:00,N,LZ_SOUTH,22.38
5/14/2026,12:00,N,LZ_WEST,-5.15
5/14/2026,13:00,N,HB_BUSAVG,16.39
5/14/2026,13:00,N,HB_HOUSTON,24.55
5/14/2026,13:00,N,HB_HUBAVG,14.91
5/14/2026,13:00,N,HB_NORTH,15.39
5/14/2026,13:00,N,HB_PAN,-6.29
5/14/2026,13:00,N,HB_SOUTH,26.03
5/14/2026,13:00,N,HB_WEST,-6.31
5/14/2026,13:00,N,LZ_AEN,28.01
5/14/2026,13:00,N,LZ_CPS,27.1
5/14/2026,13:00,N,LZ_HOUSTON,27.35
5/14/2026,13:00,N,LZ_LCRA,26.71
5/14/2026,13:00,N,LZ_NORTH,16.25
5/14/2026,13:00,N,LZ_RAYBN,18.14
5/14/2026,13:00,N,LZ_SOUTH,28.27
5/14/2026,13:00,N,LZ_WEST,-6.22
5/14/2026,14:00,N,HB_BUSAVG,20.45
5/14/2026,14:00,N,HB_HOUSTON,34.95
5/14/2026,14:00,N,HB_HUBAVG,19.68
5/14/2026,14:00,N,HB_NORTH,18.01
5/14/2026,14:00,N,HB_PAN,-5.62
5/14/2026,14:00,N,HB_SOUTH,31.17
5/14/2026,14:00,N,HB_WEST,-5.42
5/14/2026,14:00,N,LZ_AEN,34.56
5/14/2026,14:00,N,LZ_CPS,32.86
5/14/2026,14:00,N,LZ_HOUSTON,38.04
5/14/2026,14:00,N,LZ_LCRA,32.64
5/14/2026,14:00,N,LZ_NORTH,20.26
5/14/2026,14:00,N,LZ_RAYBN,21.23
5/14/2026,14:00,N,LZ_SOUTH,33.77
5/14/2026,14:00,N,LZ_WEST,-4.71
5/14/2026,15:00,N,HB_BUSAVG,20.18
5/14/2026,15:00,N,HB_HOUSTON,35.77
5/14/2026,15:00,N,HB_HUBAVG,18.58
5/14/2026,15:00,N,HB_NORTH,19.13
5/14/2026,15:00,N,HB_PAN,-10
5/14/2026,15:00,N,HB_SOUTH,29.05
5/14/2026,15:00,N,HB_WEST,-9.64
5/14/2026,15:00,N,LZ_AEN,32.67
5/14/2026,15:00,N,LZ_CPS,30.82
5/14/2026,15:00,N,LZ_HOUSTON,39.77
5/14/2026,15:00,N,LZ_LCRA,31.01
5/14/2026,15:00,N,LZ_NORTH,23.7
5/14/2026,15:00,N,LZ_RAYBN,28.64
5/14/2026,15:00,N,LZ_SOUTH,32.38
5/14/2026,15:00,N,LZ_WEST,-8.37
5/14/2026,16:00,N,HB_BUSAVG,21.39
5/14/2026,16:00,N,HB_HOUSTON,38.11
5/14/2026,16:00,N,HB_HUBAVG,19.93
5/14/2026,16:00,N,HB_NORTH,20.71
5/14/2026,16:00,N,HB_PAN,-7.6
5/14/2026,16:00,N,HB_SOUTH,27.91
5/14/2026,16:00,N,HB_WEST,-7
5/14/2026,16:00,N,LZ_AEN,32.82
5/14/2026,16:00,N,LZ_CPS,30.47
5/14/2026,16:00,N,LZ_HOUSTON,42.8
5/14/2026,16:00,N,LZ_LCRA,30.39
5/14/2026,16:00,N,LZ_NORTH,26.7
5/14/2026,16:00,N,LZ_RAYBN,40.71
5/14/2026,16:00,N,LZ_SOUTH,30.66
5/14/2026,16:00,N,LZ_WEST,-5
5/14/2026,17:00,N,HB_BUSAVG,20.92
5/14/2026,17:00,N,HB_HOUSTON,33.55
5/14/2026,17:00,N,HB_HUBAVG,18.68
5/14/2026,17:00,N,HB_NORTH,21.55
5/14/2026,17:00,N,HB_PAN,-7.58
5/14/2026,17:00,N,HB_SOUTH,26.68
5/14/2026,17:00,N,HB_WEST,-7.05
5/14/2026,17:00,N,LZ_AEN,32.32
5/14/2026,17:00,N,LZ_CPS,32.37
5/14/2026,17:00,N,LZ_HOUSTON,37.72
5/14/2026,17:00,N,LZ_LCRA,30.17
5/14/2026,17:00,N,LZ_NORTH,28.7
5/14/2026,17:00,N,LZ_RAYBN,41.55
5/14/2026,17:00,N,LZ_SOUTH,27.37
5/14/2026,17:00,N,LZ_WEST,-4.7
5/14/2026,18:00,N,HB_BUSAVG,22.69
5/14/2026,18:00,N,HB_HOUSTON,30.5
5/14/2026,18:00,N,HB_HUBAVG,19.34
5/14/2026,18:00,N,HB_NORTH,25.14
5/14/2026,18:00,N,HB_PAN,-6.62
5/14/2026,18:00,N,HB_SOUTH,27.55
5/14/2026,18:00,N,HB_WEST,-5.82
5/14/2026,18:00,N,LZ_AEN,33.94
5/14/2026,18:00,N,LZ_CPS,32.89
5/14/2026,18:00,N,LZ_HOUSTON,32.2
5/14/2026,18:00,N,LZ_LCRA,31.55
5/14/2026,18:00,N,LZ_NORTH,32.41
5/14/2026,18:00,N,LZ_RAYBN,45.14
5/14/2026,18:00,N,LZ_SOUTH,25.85
5/14/2026,18:00,N,LZ_WEST,-3.4
5/14/2026,19:00,N,HB_BUSAVG,30.25
5/14/2026,19:00,N,HB_HOUSTON,32.86
5/14/2026,19:00,N,HB_HUBAVG,24.87
5/14/2026,19:00,N,HB_NORTH,36.57
5/14/2026,19:00,N,HB_PAN,-1.49
5/14/2026,19:00,N,HB_SOUTH,30.65
5/14/2026,19:00,N,HB_WEST,-0.61
5/14/2026,19:00,N,LZ_AEN,34.39
5/14/2026,19:00,N,LZ_CPS,34.88
5/14/2026,19:00,N,LZ_HOUSTON,33.81
5/14/2026,19:00,N,LZ_LCRA,33.13
5/14/2026,19:00,N,LZ_NORTH,39.62
5/14/2026,19:00,N,LZ_RAYBN,56.57
5/14/2026,19:00,N,LZ_SOUTH,29.01
5/14/2026,19:00,N,LZ_WEST,2.66
5/14/2026,20:00,N,HB_BUSAVG,40.62
5/14/2026,20:00,N,HB_HOUSTON,40.87
5/14/2026,20:00,N,HB_HUBAVG,34.09
5/14/2026,20:00,N,HB_NORTH,49.7
5/14/2026,20:00,N,HB_PAN,8.39
5/14/2026,20:00,N,HB_SOUTH,36
5/14/2026,20:00,N,HB_WEST,9.79
5/14/2026,20:00,N,LZ_AEN,37.48
5/14/2026,20:00,N,LZ_CPS,38.28
5/14/2026,20:00,N,LZ_HOUSTON,40.73
5/14/2026,20:00,N,LZ_LCRA,36.75
5/14/2026,20:00,N,LZ_NORTH,51.08
5/14/2026,20:00,N,LZ_RAYBN,62.51
5/14/2026,20:00,N,LZ_SOUTH,35.05
5/14/2026,20:00,N,LZ_WEST,14.34
5/14/2026,21:00,N,HB_BUSAVG,39.84
5/14/2026,21:00,N,HB_HOUSTON,41.49
5/14/2026,21:00,N,HB_HUBAVG,35.1
5/14/2026,21:00,N,HB_NORTH,45.9
5/14/2026,21:00,N,HB_PAN,13.44
5/14/2026,21:00,N,HB_SOUTH,38.3
5/14/2026,21:00,N,HB_WEST,14.71
5/14/2026,21:00,N,LZ_AEN,39.01
5/14/2026,21:00,N,LZ_CPS,38.81
5/14/2026,21:00,N,LZ_HOUSTON,41.44
5/14/2026,21:00,N,LZ_LCRA,37.96
5/14/2026,21:00,N,LZ_NORTH,46.18
5/14/2026,21:00,N,LZ_RAYBN,53.52
5/14/2026,21:00,N,LZ_SOUTH,38.44
5/14/2026,21:00,N,LZ_WEST,19.35
5/14/2026,22:00,N,HB_BUSAVG,38.89
5/14/2026,22:00,N,HB_HOUSTON,40.27
5/14/2026,22:00,N,HB_HUBAVG,34.7
5/14/2026,22:00,N,HB_NORTH,44.42
5/14/2026,22:00,N,HB_PAN,14.81
5/14/2026,22:00,N,HB_SOUTH,36.93
5/14/2026,22:00,N,HB_WEST,17.19
5/14/2026,22:00,N,LZ_AEN,37.65
5/14/2026,22:00,N,LZ_CPS,37.86
5/14/2026,22:00,N,LZ_HOUSTON,40.22
5/14/2026,22:00,N,LZ_LCRA,36.82
5/14/2026,22:00,N,LZ_NORTH,44.31
5/14/2026,22:00,N,LZ_RAYBN,50.2
